id,school,year,netPrice,graduationRate,medianDebt,medianEarnings,admissionRate,satAverage,actMidpoint,tuitionInState,tuitionOutOfState,pellGrantRate,federalLoanRate,retentionRate
206941,University of Central Oklahoma,2012,11773,0.3239,18000.0,38300.0,0.7889,1010.0,22.0,5092,12767,0.3547,0.4327,0.6456
206941,University of Central Oklahoma,2013,11232,0.3562,20000.0,38400.0,0.8398,1030.0,22.0,5437,13551,0.3496,0.4162,0.6511
206941,University of Central Oklahoma,2014,11216,0.373,20268.0,38800.0,0.9032,990.0,21.0,5806,14286,0.3498,0.4066,0.6565
206941,University of Central Oklahoma,2015,12141,0.39,20000.0,NA,0.6991,1010.0,22.0,6096,14972,0.3369,0.4031,0.6238
206941,University of Central Oklahoma,2016,12794,0.3786,20000.0,NA,0.7503,1010.0,22.0,6699,16460,0.3356,0.3896,0.611
206941,University of Central Oklahoma,2017,14594,0.3771,21000.0,NA,0.7552,1085.0,22.0,7100,17447,0.3381,0.4057,0.6388
206941,University of Central Oklahoma,2018,16572,0.3569,20500.0,NA,0.7822,1105.0,22.0,7489,18376,0.3683,0.421,0.645
206941,University of Central Oklahoma,2019,16562,0.3574,20759.0,NA,0.841,1105.0,22.0,7753,18640,0.3766,0.5109,0.6511
206941,University of Central Oklahoma,2020,17339,0.3527,21000.0,48351.0,0.8049,1085.0,21.0,7817,18704,0.3528,0.3766,0.7176
206941,University of Central Oklahoma,2021,17116,0.3698,NA,NA,0.813,1085.0,21.0,8030,18917,0.3296,0.3387,0.6681
206941,University of Central Oklahoma,2022,17868,0.3528,NA,NA,0.6994,1090.0,NA,8234,19121,0.3541,0.3366,0.6429
206941,University of Central Oklahoma,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206941,University of Central Oklahoma,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207388,Oklahoma State University-Main Campus,2012,14041,0.622,18963.0,43800.0,0.7756,1135.0,25.0,7442,19457,0.3062,0.4483,0.7898
207388,Oklahoma State University-Main Campus,2013,14053,0.5956,19500.0,44300.0,0.7602,1135.0,25.0,7442,20027,0.2914,0.4371,0.7861
207388,Oklahoma State University-Main Campus,2014,14408,0.6103,19982.5,46500.0,0.7495,1137.0,25.0,7442,20027,0.2847,0.4242,0.8087
207388,Oklahoma State University-Main Campus,2015,13894,0.6145,20500.0,NA,0.7513,1118.0,25.0,7778,20978,0.2829,0.4243,0.8055
207388,Oklahoma State University-Main Campus,2016,13538,0.6268,20750.0,NA,0.7452,1101.0,24.0,8321,22443,0.2739,0.411,0.8082
207388,Oklahoma State University-Main Campus,2017,14824,0.6199,21000.0,NA,0.7428,1206.0,25.0,8738,23776,0.2778,0.4263,0.8089
207388,Oklahoma State University-Main Campus,2018,14878,0.6129,20500.0,NA,0.7379,1209.0,25.0,9019,24539,0.2813,0.4298,0.8171
207388,Oklahoma State University-Main Campus,2019,14648,0.6462,20500.0,NA,0.6998,1209.0,25.0,9019,24539,0.2864,0.415,0.829
207388,Oklahoma State University-Main Campus,2020,14237,0.6375,20500.0,57413.0,0.6709,1186.0,25.0,9019,24539,0.2762,0.4205,0.8482
207388,Oklahoma State University-Main Campus,2021,13188,0.6551,NA,NA,0.6837,1166.0,24.0,9244,24764,0.2703,0.3852,0.8319
207388,Oklahoma State University-Main Campus,2022,14505,0.649,NA,NA,0.7063,1145.0,NA,10234,25754,0.2651,0.3805,0.833
207388,Oklahoma State University-Main Campus,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207388,Oklahoma State University-Main Campus,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207500,University of Oklahoma-Norman Campus,2012,15806,0.6642,18750.0,46700.0,0.7914,1182.0,26.0,8706,20343,0.2579,0.3972,0.8416
207500,University of Oklahoma-Norman Campus,2013,16526,0.6629,18807.0,48700.0,0.8044,1176.0,26.0,8916,21105,0.2491,0.3806,0.8395
207500,University of Oklahoma-Norman Campus,2014,16533,0.6744,19375.0,51100.0,0.8133,1189.0,26.0,9495,22269,0.2423,0.3656,0.8521
207500,University of Oklahoma-Norman Campus,2015,16418,0.6616,19708.0,NA,0.7764,1204.0,27.0,10090,23476,0.2302,0.3452,0.8615
207500,University of Oklahoma-Norman Campus,2016,17288,0.6751,20000.0,NA,0.7084,1189.0,26.0,10881,25203,0.2158,0.3473,0.9039
207500,University of Oklahoma-Norman Campus,2017,19254,0.6727,20880.0,NA,0.74,1254.0,26.0,11538,26919,0.2172,0.3471,0.9211
207500,University of Oklahoma-Norman Campus,2018,20780,0.672,21000.0,NA,0.7769,1249.0,26.0,11538,26919,0.2306,0.3632,0.9018
207500,University of Oklahoma-Norman Campus,2019,21145,0.7023,20718.0,NA,0.8041,1236.0,26.0,11763,27144,0.2321,0.3588,0.8822
207500,University of Oklahoma-Norman Campus,2020,21122,0.7209,20654.0,63126.0,0.8338,1233.0,26.0,11688,27069,0.2337,0.3462,0.8714
207500,University of Oklahoma-Norman Campus,2021,19867,0.7575,NA,NA,0.8523,1249.0,26.0,12012,27816,0.2286,0.3283,0.885
207500,University of Oklahoma-Norman Campus,2022,20261,0.7606,NA,NA,0.7292,1240.0,NA,9312,25880,0.2363,0.3208,0.8795
207500,University of Oklahoma-Norman Campus,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207500,University of Oklahoma-Norman Campus,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209542,Oregon State University,2012,16677,0.609,21366.0,46000.0,0.7765,1095.0,24.0,8138,22322,0.3392,0.5285,0.8326
209542,Oregon State University,2013,17420,0.6147,22151.0,46900.0,0.7894,1102.0,24.0,8322,23514,0.3339,0.5162,0.8415
209542,Oregon State University,2014,18202,0.6307,23000.0,49600.0,0.7776,1112.0,25.0,9122,26294,0.3168,0.5067,0.8376
209542,Oregon State University,2015,19020,0.643,23300.0,NA,0.7836,1113.0,25.0,10107,28767,0.3016,0.4827,0.8479
209542,Oregon State University,2016,20581,0.6333,23393.0,NA,0.7748,1127.0,25.0,10366,28846,0.2841,0.4702,0.8335
209542,Oregon State University,2017,20493,0.6534,22500.0,NA,0.7884,1197.0,25.0,10797,29457,0.2636,0.4498,0.8489
209542,Oregon State University,2018,19969,0.6703,22286.0,NA,0.8063,1205.0,25.0,11166,30141,0.2533,0.4299,0.8418
209542,Oregon State University,2019,20016,0.671,21793.0,NA,0.8233,1202.0,25.0,11715,31215,0.2555,0.3944,0.8539
209542,Oregon State University,2020,21508,0.6932,21221.0,64010.0,0.8221,1204.0,25.0,11858,31467,0.2299,0.3651,0.8455
209542,Oregon State University,2021,18010,0.6818,NA,NA,0.8921,1232.0,25.0,12188,31579,0.2281,0.3305,0.8675
209542,Oregon State University,2022,18894,0.7004,NA,NA,0.8253,NA,NA,12664,33439,0.2245,0.3255,0.8683
209542,Oregon State University,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209542,Oregon State University,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209551,University of Oregon,2012,15863,0.6733,20801.0,41700.0,0.7296,1107.0,24.0,9310,28660,0.2644,0.4446,0.8492
209551,University of Oregon,2013,16057,0.6656,21000.0,43200.0,0.7417,1108.0,25.0,9763,29788,0.2585,0.418,0.8672
209551,University of Oregon,2014,15487,0.6881,21000.0,44800.0,0.749,1116.0,25.0,9918,30888,0.2539,0.393,0.8724
209551,University of Oregon,2015,15769,0.7144,21000.0,NA,0.7422,1119.0,25.0,10289,32024,0.251,0.3815,0.8755
