id,school,year,netPrice,graduationRate,medianDebt,medianEarnings,admissionRate,satAverage,actMidpoint,tuitionInState,tuitionOutOfState,pellGrantRate,federalLoanRate,retentionRate,imputation_bitmask,imputation_bit_order
218663,University of South Carolina-Columbia,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
218663,University of South Carolina-Columbia,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219082,Dakota State University,2012,12692.0,0.4373,23000.0,37300.0,0.8881,1009.0,22.0,7212.0,9077.0,0.2437,0.4478,0.5993,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219082,Dakota State University,2013,14431.0,0.4733,22534.0,36700.0,0.8297,1010.0,22.0,7506.0,9506.0,0.2364,0.4321,0.6926,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219082,Dakota State University,2014,15044.0,0.407,23250.0,38700.0,0.842,1026.0,22.0,7506.0,9986.0,0.2337,0.4315,0.6486,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219082,Dakota State University,2015,14690.0,0.3838,23500.0,NA,0.8125,1047.0,23.0,7974.0,10556.0,0.2504,0.4576,0.7366,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219082,Dakota State University,2016,15803.0,0.3917,24446.5,NA,0.8263,1029.0,22.0,8927.0,11843.0,0.2489,0.4702,0.7156,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219082,Dakota State University,2017,16940.0,0.3605,24957.0,NA,0.8436,1123.0,23.0,9147.0,12077.0,0.2458,0.4754,0.718,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219082,Dakota State University,2018,17244.0,0.4688,24000.0,NA,0.8324,1145.0,23.0,9276.0,12249.0,0.2387,0.4551,0.6695,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219082,Dakota State University,2019,17691.0,0.4301,23375.0,NA,0.774,1122.0,22.0,9536.0,12606.0,0.2178,0.4333,0.6587,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219082,Dakota State University,2020,18630.0,0.4851,23500.0,50970.0,0.8357,1131.0,23.0,9536.0,12606.0,0.2232,0.4383,0.7143,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219082,Dakota State University,2021,18619.0,0.4675,NA,NA,0.8561,1133.0,23.0,9633.0,12735.0,0.1993,0.4058,0.7211,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219082,Dakota State University,2022,18356.0,0.4869,NA,NA,0.7891,1141.0,NA,9633.0,12735.0,0.1778,0.37,0.7449,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219082,Dakota State University,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219082,Dakota State University,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219356,South Dakota State University,2012,14648.0,0.551,23539.0,40700.0,0.9166,1048.0,23.0,7404.0,9350.0,0.2866,0.6328,0.747,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219356,South Dakota State University,2013,15538.0,0.5566,24750.0,42000.0,0.919,1050.0,23.0,7713.0,9795.0,0.2716,0.6074,0.7589,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219356,South Dakota State University,2014,16152.0,0.5687,25000.0,44400.0,0.9201,1068.0,23.0,7713.0,10485.0,0.2596,0.5995,0.7698,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219356,South Dakota State University,2015,21762.0,0.5414,25000.0,NA,0.917,1068.0,23.0,8172.0,11053.0,0.2463,0.5859,0.7611,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219356,South Dakota State University,2016,21070.0,0.5304,25000.0,NA,0.9076,1069.0,23.0,8172.0,11403.0,0.2179,0.5521,0.786,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219356,South Dakota State University,2017,19415.0,0.5492,24250.0,NA,0.9137,1144.0,23.0,8441.0,11689.0,0.2097,0.5407,0.7721,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219356,South Dakota State University,2018,19503.0,0.5634,23502.0,NA,0.9243,1149.0,23.0,8764.0,12128.0,0.2178,0.5407,0.7591,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219356,South Dakota State University,2019,19252.0,0.5618,23250.0,NA,0.9004,1136.0,23.0,9114.0,12589.0,0.2095,0.5219,0.7832,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219356,South Dakota State University,2020,18578.0,0.5885,23250.0,55070.0,0.8894,1150.0,23.0,9200.0,12675.0,0.2048,0.5146,0.81,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219356,South Dakota State University,2021,18402.0,0.5955,NA,NA,0.8743,1119.0,22.0,9299.0,12809.0,0.1846,0.4901,0.7986,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219356,South Dakota State University,2022,18125.0,0.5926,NA,NA,0.8608,1121.0,NA,9299.0,12809.0,0.1804,0.457,0.7884,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219356,South Dakota State University,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219356,South Dakota State University,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219471,University of South Dakota,2012,15315.0,0.4986,21016.0,39400.0,0.8856,1089.0,24.0,7704.0,9650.0,0.3028,0.604,0.7517,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219471,University of South Dakota,2013,15442.0,0.5515,22218.0,40200.0,0.8788,1090.0,24.0,8022.0,10104.0,0.2876,0.5899,0.7649,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219471,University of South Dakota,2014,16129.0,0.5552,23750.0,42000.0,0.8882,1044.0,23.0,8022.0,10794.0,0.275,0.5723,0.7445,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219471,University of South Dakota,2015,16396.0,0.5242,25000.0,NA,0.7354,1049.0,23.0,8457.0,11338.0,0.2628,0.5672,0.7673,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219471,University of South Dakota,2016,17078.0,0.5493,25000.0,NA,0.8813,1050.0,23.0,8457.0,11688.0,0.2432,0.5426,0.7584,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219471,University of South Dakota,2017,17359.0,0.5519,25000.0,NA,0.8691,1125.0,23.0,8772.0,12019.0,0.2317,0.5265,0.7243,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219471,University of South Dakota,2018,18075.0,0.5793,23937.0,NA,0.858,1135.0,23.0,9061.0,12425.0,0.2271,0.5161,0.7738,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219471,University of South Dakota,2019,18555.0,0.594,23500.0,NA,0.8638,1118.0,22.0,9332.0,12807.0,0.2382,0.5192,0.7788,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219471,University of South Dakota,2020,19389.0,0.5998,23592.0,51926.0,0.9095,1134.0,23.0,9332.0,12807.0,0.2328,0.4908,0.8077,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219471,University of South Dakota,2021,19415.0,0.601,NA,NA,0.8701,1122.0,22.0,9432.0,12942.0,0.2034,0.4677,0.7733,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219471,University of South Dakota,2022,19499.0,0.5722,NA,NA,0.9946,1122.0,NA,9432.0,12942.0,0.1931,0.4282,0.8176,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219471,University of South Dakota,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
219471,University of South Dakota,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
220862,University of Memphis,2012,11318.0,0.3997,23250.0,35700.0,0.6242,1049.0,23.0,7904.0,22616.0,0.5163,0.6393,0.7554,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
220862,University of Memphis,2013,12258.0,0.432,24280.0,36400.0,0.6841,1031.0,22.0,8312.0,23024.0,0.471,0.6224,0.7583,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
220862,University of Memphis,2014,12661.0,0.44,24927.0,37400.0,0.474,1029.0,22.0,8619.0,20331.0,0.4663,0.6173,0.7817,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
220862,University of Memphis,2015,13353.0,0.4505,25000.0,NA,0.3978,1029.0,22.0,8903.0,20615.0,0.4741,0.6107,0.7741,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
220862,University of Memphis,2016,13306.0,0.4183,25674.5,NA,0.5668,1011.0,22.0,9125.0,20837.0,0.4573,0.5843,0.8004,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
220862,University of Memphis,2017,13921.0,0.4321,25000.0,NA,0.8482,1106.0,22.0,9317.0,21029.0,0.4552,0.5789,0.7533,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
220862,University of Memphis,2018,13048.0,0.478,25000.0,NA,0.843,1133.0,23.0,9317.0,21029.0,0.4573,0.5478,0.7611,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
220862,University of Memphis,2019,13248.0,0.532,24250.0,NA,0.8475,1134.0,23.0,9912.0,13752.0,0.4398,0.5186,0.7771,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
220862,University of Memphis,2020,13904.0,0.5154,23300.0,48458.0,0.852,1132.0,23.0,9912.0,13752.0,0.427,0.4893,0.7952,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
220862,University of Memphis,2021,14023.0,0.544,NA,NA,0.9521,1134.320095114728,23.35469653442739,10056.0,14088.0,0.4055,0.4391,0.7184,000001100000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
220862,University of Memphis,2022,13216.0,0.4826,NA,NA,0.946,1090.0,NA,10056.0,14280.0,0.4167,0.4191,0.7471,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
220862,University of Memphis,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
220862,University of Memphis,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
220978,Middle Tennessee State University,2012,8631.0,0.4501,19325.0,35900.0,0.6687,1009.0,22.0,7210.0,21826.0,0.4385,0.569,0.7048,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
220978,Middle Tennessee State University,2013,9169.0,0.4565,20400.0,37000.0,0.6996,1011.0,22.0,7546.0,23002.0,0.4485,0.5732,0.6838,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
220978,Middle Tennessee State University,2014,11174.0,0.462,21437.0,38700.0,0.7206,1032.0,22.0,7876.0,24124.0,0.4473,0.5668,0.706,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
220978,Middle Tennessee State University,2015,11381.0,0.4377,21500.0,NA,0.726,1031.0,22.0,8080.0,24808.0,0.4421,0.5466,0.733,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
220978,Middle Tennessee State University,2016,12173.0,0.4255,21500.0,NA,0.6861,1030.0,22.0,8280.0,25416.0,0.4158,0.521,0.7547,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
220978,Middle Tennessee State University,2017,12416.0,0.4401,22500.0,NA,0.5935,1124.0,23.0,8612.0,26348.0,0.4019,0.5009,0.7628,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
220978,Middle Tennessee State University,2018,12712.0,0.4422,21500.0,NA,0.9353,1149.0,23.0,8858.0,27098.0,0.4026,0.4812,0.7581,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
220978,Middle Tennessee State University,2019,12464.0,0.4681,20500.0,NA,0.9371,1150.0,23.0,9070.0,27742.0,0.3827,0.4493,0.7537,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
220978,Middle Tennessee State University,2020,12752.0,0.5115,20000.0,48541.0,0.942,1146.0,23.0,9070.0,27742.0,0.3684,0.4225,0.7852,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
220978,Middle Tennessee State University,2021,12553.0,0.5367,NA,NA,0.684,1133.0,23.0,9232.0,28264.0,0.3438,0.3728,0.7473,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
220978,Middle Tennessee State University,2022,13267.0,0.5459,NA,NA,0.7254,1120.0,NA,9232.0,28264.0,0.3386,0.3612,0.7606,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
220978,Middle Tennessee State University,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
220978,Middle Tennessee State University,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
221759,The University of Tennessee-Knoxville,2012,13623.0,0.6607,17265.5,42300.0,0.6732,1200.0,27.0,9092.0,27582.0,0.3055,0.4443,0.846,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
221759,The University of Tennessee-Knoxville,2013,14162.0,0.6754,18750.0,43400.0,0.7249,1199.0,27.0,11194.0,29684.0,0.2991,0.4396,0.8563,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
221759,The University of Tennessee-Knoxville,2014,15949.0,0.6931,19481.0,45100.0,0.7483,1198.0,27.0,11876.0,30326.0,0.3005,0.4306,0.8655,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
221759,The University of Tennessee-Knoxville,2015,18138.0,0.7034,19900.0,NA,0.763,1214.0,27.0,12436.0,30856.0,0.2942,0.4415,0.8464,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
221759,The University of Tennessee-Knoxville,2016,19076.0,0.6883,20500.0,NA,0.7722,1213.0,27.0,12724.0,31144.0,0.2901,0.4365,0.8628,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
221759,The University of Tennessee-Knoxville,2017,19335.0,0.7023,20500.0,NA,0.7697,1280.0,27.0,12970.0,31390.0,0.2712,0.4286,0.8552,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
221759,The University of Tennessee-Knoxville,2018,19142.0,0.725,20500.0,NA,0.7778,1303.0,28.0,13006.0,31426.0,0.2644,0.421,0.8677,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
221759,The University of Tennessee-Knoxville,2019,18825.0,0.7224,20500.0,NA,0.7885,1276.0,27.0,13264.0,31664.0,0.249,0.3932,0.8651,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
221759,The University of Tennessee-Knoxville,2020,18579.0,0.7112,20500.0,60249.0,0.7815,1294.0,28.0,13264.0,31664.0,0.2468,0.3762,0.8864,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
221759,The University of Tennessee-Knoxville,2021,18853.0,0.7213,NA,NA,0.7494,1303.0,28.0,13244.0,31664.0,0.24,0.3269,0.8779,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
221759,The University of Tennessee-Knoxville,2022,19400.0,0.7258,NA,NA,0.6841,1299.0,NA,13244.0,31664.0,0.2236,0.2974,0.8859,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
221759,The University of Tennessee-Knoxville,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
221759,The University of Tennessee-Knoxville,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
225511,University of Houston,2012,12707.0,0.4615,19000.0,48900.0,0.562,1123.0,24.0,8094.0,16518.0,0.4106,0.4539,0.8318,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
225511,University of Houston,2013,12822.0,0.4754,19368.0,49900.0,0.5841,1136.0,25.0,8401.0,16897.0,0.3879,0.4299,0.8463,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
225511,University of Houston,2014,13028.0,0.4811,19500.0,51600.0,0.6299,1139.0,25.0,8605.0,19693.0,0.3849,0.4068,0.8624,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
225511,University of Houston,2015,14134.0,0.5097,19660.0,NA,0.5972,1154.0,26.0,8759.0,20519.0,0.3838,0.3997,0.8628,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
225511,University of Houston,2016,15399.0,0.5068,19250.0,NA,0.5854,1152.0,26.0,9519.0,21711.0,0.3743,0.3974,0.8461,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
225511,University of Houston,2017,16392.0,0.5368,19000.0,NA,0.6111,1202.0,25.0,9706.0,22066.0,0.3744,0.3905,0.8487,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
225511,University of Houston,2018,16161.0,0.5946,18750.0,NA,0.6234,1220.0,25.0,8913.0,21273.0,0.3975,0.3893,0.8487,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
225511,University of Houston,2019,12838.0,0.6131,18500.0,NA,0.6498,1219.0,25.0,9221.0,21749.0,0.4051,0.3707,0.8483,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
225511,University of Houston,2020,13721.0,0.6215,18194.0,62377.0,0.6279,1216.0,25.0,9457.0,21673.0,0.4063,0.3591,0.8595,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
